participant_id,target_name,item_no,item_text,video_no,conflict,action,score
16,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
17,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,1
18,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
19,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
20,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
21,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
22,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
23,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
24,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
25,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
26,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
27,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
28,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,2
29,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
30,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
31,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
32,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
33,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
34,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
35,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
36,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
37,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
38,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
39,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,2
40,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
41,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,2
42,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
43,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
44,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
45,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
46,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
47,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
48,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
49,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
50,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
51,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
52,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,3
53,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
54,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
55,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
1,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
2,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
3,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
4,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
5,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
6,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
7,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
8,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
9,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
10,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
11,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
12,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
13,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
14,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
15,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
16,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,6
17,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
18,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
19,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
20,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
21,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
22,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
23,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
24,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,6
25,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
26,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
27,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
28,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
29,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
30,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
31,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
32,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
33,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
34,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
35,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
36,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
37,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
38,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
39,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,7
40,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
41,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
42,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
43,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
44,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
45,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
46,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
47,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
48,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
49,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,2
50,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
51,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
52,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,3
53,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,4
54,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,1
55,項目3,3,このロボットから勇気をもらったと感じた。,4,葛藤なし,成功なし,5
